"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"1998","W","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1998","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",,,,"*",.2,.4,192,"",,,,"*",.2,.39,130,"",.6,.39,562,"",.7,.38,544,"",.4,.39,330,"",.3,.39,298,"",.2,.4,147,"",,,,"*",,,,"*",,,,"*",2.6,,2203,"*"
"1998","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*",0,.4,41,"",,,,"*",.8,.37,632,"",.5,.37,413,"",.9,.35,712,"",.2,.38,172,"",.4,.37,333,"",.4,.38,314,"",,,,"*",,,,"*",,,,"*",3.2,,2617,"*"
"1998","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"",,,,"",.3,.36,262,"",3.6,.39,3078,"",15.9,.39,13717,"",12.7,.39,11082,"",14,.38,11673,"",10.1,.36,7982,"",3.4,.33,2422,"",,,,"*",,,,"",,,,"",60,,50216,"*"
"1998","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",23.4,.37,19072,"",13.4,.4,11723,"",37.3,.38,30917,"",25.1,.37,20665,"",48.8,.37,40270,"",70,.34,51767,"",120.3,.29,76087,"",90.6,.28,55889,"",68.9,.33,50420,"",30.6,.38,25415,"",20.2,.37,16552,"",14.1,.39,12253,"",562.7,,411030,""
"1998","W","GRND","ROND","LINGCOD","LCOD",1.4,.52,1565,"",1.4,.58,1827,"",3.3,.56,4086,"",3.3,.59,4324,"",5.6,.56,6932,"",7,.62,9478,"",5.3,.6,7022,"",3.2,.54,3875,"",3.1,.54,3701,"",2,.6,2600,"",1,.56,1239,"",.6,.6,825,"",37.2,,47474,""
"1998","W","GRND","ROND","PACIFIC COD","PCOD",12.6,.4,11143,"",6.7,.41,6034,"",22.9,.4,19928,"",59.3,.4,52388,"",57.1,.43,53626,"",66.3,.44,64078,"",91.7,.43,87268,"",49.2,.44,47830,"",30.3,.43,29039,"",23,.43,21615,"",18.7,.42,17376,"",2.7,.42,2487,"",440.5,,412812,""
"1998","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",381.9,.05,41963,"",,,,"",,,,"",381.9,,41963,"*"
"1998","W","GRND","ROND","SABLEFISH","SABL",4.3,1.67,15757,"",8.5,1.52,28451,"",88.5,2,389951,"",33.6,2.02,149374,"",16.8,1.83,67660,"",23.3,1.83,93968,"",171.8,1.95,740131,"",318.2,1.99,1394923,"",57.6,2,254080,"",31.3,1.82,125526,"",10.2,1.63,36622,"",9.5,1.61,33592,"",773.6,,3330035,""
"1998","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1998","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"1998","W","HMSP","TUNA","ALBACORE","ALBC",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",1777.6,.72,2831717,"",1444.2,.64,2030672,"",1161.5,.5,1280562,"",1630.3,.5,1786479,"",139.6,.5,153513,"",,,,"*",6153.2,,8082943,"*"
"1998","W","OTHR","....","EULACHON","EULC",2.1,2.65,12487,"",.1,2.58,676,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",2.2,,13163,"*"
"1998","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1998","W","OTHR","....","MISC. FISH","MSC2",,,,"",,,,"*",,,,"*",14.2,.61,19160,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",14.2,,19160,"*"
"1998","W","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"*",,,,"*",.2,.84,425,"",.3,.79,571,"",.3,.75,457,"",,,,"*",.1,.79,201,"",.2,.8,395,"",.2,.84,296,"",.2,.78,285,"",,,,"*",,,,"*",1.5,,2630,"*"
"1998","W","OTHR","....","OTHER SHARK","OSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1998","W","OTHR","....","PACIFIC HALIBUT","PHLB",,,,"",,,,"",136.5,1.8,542344,"",,,,"*",,,,"*",,,,"*",5.2,1.23,14109,"",2.8,1.67,10446,"",.6,2.09,2727,"",,,,"",,,,"",,,,"",145.1,,569626,"*"
"1998","W","OTHR","....","PACIFIC HERRING","PHRG",,,,"*",,,,"*",4.8,.57,6108,"",,,,"*",28.4,.44,27265,"",36.8,.58,46874,"",42.4,.31,28754,"",85.2,.44,82156,"",64.2,.45,64135,"",46.4,.35,35999,"",11.2,.36,9046,"",20.9,.29,13282,"",340.3,,313619,"*"
"1998","W","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"",,,,"",,,,"",28.7,.2,12617,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",28.7,,12617,"*"
"1998","W","OTHR","....","UNSP. SMELT","SMLT",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"*",21.1,.46,21562,"",19.5,.46,19794,"",10.4,.43,9935,"",,,,"*",,,,"*",51,,51291,"*"
"1998","W","OTHR","....","UNSP. SQUID","SQID",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.1,.28,37,"",,,,"",,,,"",,,,"*",,,,"",,,,"",.1,,37,"*"
"1998","W","OTHR","....","PACIFIC TOMCOD","TCOD",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1998","W","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1998","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",26.5,.99,57806,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",4.9,.83,8994,"",5.5,.83,10090,"",27,.87,51972,"",23.6,.92,47843,"",87.5,,176705,"*"
"1998","W","OTHR","ECHN","RED SEA URCHIN","RURC",74.6,.62,101255,"",12.1,.67,17920,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",170.9,1.01,379485,"",257.6,,498660,"*"
"1998","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",.9,1.41,2683,"",3.7,1.29,10423,"",10.6,1.31,30582,"",,,,"*",,,,"*",31.8,1.05,73881,"",181.1,1.11,442160,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",228.1,,559729,"*"
"1998","W","OTHR","STRG","GREEN STURGEON","GSTG",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",4.8,.39,4157,"",1,.42,926,"",.8,.41,700,"",,,,"",,,,"",6.6,,5783,"*"
"1998","W","OTHR","STRG","WHITE STURGEON","WSTG",4.7,1.33,13730,"",16.4,1.27,45929,"",16.5,1.31,47522,"",,,,"*",,,,"*",,,,"*",,,,"*",12,1.07,28340,"",1.4,1.28,4087,"",33.4,1.02,74953,"",.7,1.08,1637,"",,,,"*",85.1,,216198,"*"
"1998","W","SAMN","....","CHINOOK SALMON","CHNK",,,,"*",,,,"*",,,,"*",.4,2.43,1925,"",56.6,1.42,177417,"",32.6,1.27,91408,"",8.9,1.13,22184,"",279.6,.9,554697,"",394.7,.59,510505,"",106.9,.93,218783,"",15.6,.16,5556,"",.1,.78,176,"",895.4,,1582651,"*"
"1998","W","SAMN","....","CHUM SALMON","CHUM",1.6,.34,1176,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,.28,30,"",.2,.25,103,"",9.8,.27,5748,"",1317.5,.22,632702,"",2079.5,.2,919351,"",141.3,.02,7689,"",3549.9,,1566799,""
"1998","W","SAMN","....","COHO SALMON","COHO",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",.7,.41,681,"",17.3,.72,27375,"",288.4,.58,371756,"",365.3,.56,448669,"",18.3,.45,18338,"",3.5,.42,3214,"",693.5,,870033,"*"
"1998","W","SAMN","....","PINK SALMON","PINK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,.18,97,"",1.2,.84,2164,"",,,,"*",,,,"*",,,,"",,,,"",1.4,,2261,"*"
"1998","W","SAMN","....","SOCKEYE SALMON","SOCK",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",109.7,1.41,341250,"",1351.4,1.48,4410402,"",.2,1.19,479,"",,,,"*",,,,"",,,,"",1461.3,,4752131,"*"
"1998","W","SAMN","....","STEELHEAD","STLH",34.7,.76,58294,"",17,.59,21991,"",15.2,.33,10933,"",5.1,.75,8355,"",2.5,.75,4103,"",.9,.7,1357,"",.6,.7,900,"",1.4,.29,886,"",14.1,.27,8333,"",2.6,.71,4089,"",12,.74,19605,"",71.7,.7,110846,"",177.8,,249692,""
"1998","W","SAMN","....","UNSP. SALMON","USMN",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1998","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1998","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1998","W","SHLL","CLAM","GEODUCK","GDUK",92.1,4.39,892075,"",91.5,4.81,969403,"",176,5.13,1991949,"",116.3,4.99,1278875,"",122,4.41,1186807,"",149,4.42,1451125,"",125.6,3.86,1069337,"",131.5,3.89,1127311,"",125.2,3.66,1010794,"",159.3,3.61,1267199,"",132.1,3.46,1008249,"",195,3.84,1648750,"",1615.6,,14901874,""
"1998","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
"1998","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"1998","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"1998","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1998","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"1998","W","SHLL","SCAL","OTHER SCALLOP","OSCL",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1998","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",2.4,1.52,7954,"",1.9,1.26,5317,"",4.2,1.18,11022,"",2.8,1.48,9087,"",2.6,1.5,8646,"",2.9,1.43,9187,"",3.2,1.43,10146,"",2.7,1.52,9084,"",1.8,1.52,6151,"",1.9,1.71,7069,"",1.5,1.78,5688,"",5.6,1.84,22531,"",33.5,,111882,""
"1998","W","SRMP","....","OTHER SHRIMP","OSRM",,,,"",,,,"",,,,"",,,,"",4.2,1.41,12959,"",6,1.15,15227,"",5.2,.98,11164,"",7.2,.91,14446,"",5.3,.9,10491,"",2.1,.89,4079,"",,,,"",,,,"",30,,68366,""
"1998","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"",,,,"",,,,"",163,.44,156868,"",325.7,.49,353737,"",186.2,.52,214459,"",254.3,.54,301642,"",139.1,.59,179796,"",83.9,.59,108264,"",,,,"*",,,,"",,,,"",1152.2,,1314766,"*"
"1998","W","SRMP","....","SPOTTED PRAWN","SPRW",,,,"",,,,"",3.6,2.49,19959,"",28.1,3.86,238811,"",36.7,3.66,295727,"",19,3.91,164112,"",5.9,4.17,54387,"",8.7,3.57,68590,"",13.6,3.68,110004,"",9.7,4.02,86101,"",,,,"",,,,"*",125.3,,1037691,"*"
"1998","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",64.9,,91793,"",104.7,,188919,"",78,,113256,"",65.6,,208229,"",109.6,,292787,"",2734.1,,836967,"",4097.6,,397881,"",2535.1,,341986,"",1467.9,,200635,"",151.7,,180306,"",47.5,,65811,"",198.3,,389036,"",11655,,3307606,""
"1999","W","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"1999","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"1999","W","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1999","W","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1999","W","CRAB","....","DUNGENESS CRAB","DCRB",1144.7,1.85,4662630,"",199.5,2.87,1262910,"",369.1,2.72,2215328,"",278.1,3.05,1868847,"",202.7,3.03,1353149,"",301.8,2.58,1715085,"",247.5,1.93,1050669,"",317.7,2.33,1628813,"",188.2,2.52,1044405,"",858.9,2.26,4283418,"",509.1,2.48,2785845,"",4014.2,1.77,15677759,"",8631.5,,39548858,""
"1999","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",18.2,.11,4222,"",,,,"*",58.8,.1,12969,"",84.2,.1,18573,"",355.5,.1,78395,"",533.6,.1,117654,"",782.2,.1,173675,"",574,.1,126541,"",441.9,.1,97433,"",103.9,.1,22908,"",9.1,.11,2306,"",4.5,.1,996,"",2965.9,,655672,"*"
"1999","W","GRND","FLAT","BUTTER SOLE","BSOL",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1999","W","GRND","FLAT","DOVER SOLE","DOVR",126.8,.32,88827,"",,,,"*",141.2,.32,99033,"",85.7,.34,64015,"",54.5,.35,41499,"",38.8,.34,28904,"",47.5,.34,35090,"",66.2,.34,49691,"",52.4,.35,39983,"",70.3,.35,53853,"",42.1,.35,32422,"",56.3,.36,44607,"",781.8,,577924,"*"
"1999","W","GRND","FLAT","ENGLISH SOLE","EGLS",8.7,.35,6659,"",3.4,.32,2407,"",9.7,.34,7225,"",25.6,.34,19248,"",35.8,.34,27067,"",41.3,.33,30146,"",66.3,.33,48591,"",63.3,.31,43193,"",56.1,.3,37159,"",51.5,.28,32305,"",31.6,.31,21904,"",12.1,.34,9161,"",405.4,,285065,""
"1999","W","GRND","FLAT","PETRALE SOLE","PTRL",39,.96,82142,"",3.9,.9,7800,"",17.5,.91,35254,"",13.7,1,30092,"",15.5,1,34129,"",34.8,1,77065,"",65.8,.94,136131,"",36.2,1.01,80969,"",14,1.02,31364,"",9,1.01,19986,"",2.8,1.02,6306,"",4.9,1.09,11883,"",257.1,,553121,""
"1999","W","GRND","FLAT","REX SOLE","REX",.9,.36,700,"",,,,"*",1.3,.36,1010,"",2.6,.37,2132,"",2.7,.35,2043,"",1.6,.36,1256,"",1.3,.35,987,"",1.4,.37,1144,"",3.2,.36,2493,"",2.9,.37,2423,"",,,,"*",3,.39,2555,"",20.9,,16743,"*"
"1999","W","GRND","FLAT","ROCK SOLE","RSOL",.9,.32,629,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,.35,57,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",1,,686,"*"
"1999","W","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,.7,179,"",,,,"*",.1,.71,225,"",,,,"*",,,,"*",,,,"*",.2,,404,"*"
"1999","W","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",15.1,.2,6697,"",1.7,.19,702,"",1.5,.18,600,"",3.7,.18,1492,"",,,,"*",,,,"*",,,,"*",22,,9491,"*"
"1999","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1999","W","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"",,,,"",,,,"*",,,,"*",.5,.37,440,"",,,,"*",,,,"*",.9,.35,673,"",,,,"*",3.9,.34,2898,"",,,,"*",,,,"*",5.3,,4011,"*"
"1999","W","GRND","MGRN","SPINY DOGFISH","DSRK",17.9,.16,6278,"",,,,"*",46.8,.2,20431,"",19.7,.2,8768,"",114.7,.18,46265,"",82.9,.15,26935,"",41.8,.12,11030,"",66.4,.12,17054,"",25.2,.13,6974,"",67.8,.12,18084,"",12.7,.15,4295,"",,,,"*",495.9,,166114,"*"
"1999","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.1,.5,160,"",,,,"",,,,"",,,,"",,,,"",.1,,160,"*"
"1999","W","GRND","MGRN","UNSP. SKATE","USKT",4.5,.14,1400,"",,,,"*",5.7,.16,1961,"",16.4,.2,7372,"",18.8,.2,8337,"",11.5,.14,3463,"",7.5,.15,2413,"",7.4,.15,2469,"",5.9,.13,1635,"",6.3,.14,1881,"",3.6,.24,1900,"",4.7,.16,1689,"",92.3,,34520,"*"
"1999","W","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*",,,,"*",,,,"*",,,,"*",.1,.4,56,"",0,.41,18,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,,74,"*"
"1999","W","GRND","ROCK","BOCACCIO","BCAC",,,,"*",,,,"*",,,,"*",1.5,.4,1295,"",2.8,.39,2422,"",1.7,.38,1436,"",1,.37,819,"",.9,.37,706,"",.9,.38,786,"",,,,"*",,,,"*",,,,"*",8.8,,7464,"*"
"1999","W","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.6,.39,546,"",,,,"*",.6,.36,464,"",,,,"*",.5,.4,467,"",.2,.39,198,"",,,,"*",,,,"*",,,,"*",0,.4,19,"",,,,"*",0,.41,27,"",1.9,,1721,"*"
"1999","W","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,.4,29,"",,,,"*",,,,"",,,,"",,,,"",0,,29,"*"
"1999","W","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"",,,,"",,,,"*",.6,.67,827,"",1.7,.41,1546,"",.9,.41,785,"",.6,.39,485,"",1.5,.41,1328,"",1.2,.41,1052,"",.3,.4,254,"",,,,"*",,,,"",6.8,,6277,"*"
"1999","W","GRND","ROCK","CANARY ROCKFISH","CNRY",1.3,.4,1106,"",,,,"*",.9,.4,777,"",5.7,.41,5173,"",13,.37,10628,"",36.1,.38,29974,"",19.1,.39,16458,"",23.3,.4,20314,"",16.6,.38,13956,"",.3,.41,226,"",,,,"*",.2,.37,132,"",116.5,,98744,"*"
"1999","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",1.5,.38,1264,"",,,,"*",1.7,.36,1331,"",.9,.39,758,"",2,.39,1696,"",.9,.38,786,"",1.2,.37,978,"",1.1,.37,855,"",1,.38,849,"",,,,"*",,,,"*",,,,"*",10.3,,8517,"*"
"1999","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"*",,,,"",,,,"*",.2,.4,168,"",.4,.39,342,"",.2,.38,179,"",1,.37,790,"",.7,.39,603,"",1.1,.38,933,"",,,,"",,,,"",,,,"",3.6,,3015,"*"
"1999","W","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1999","W","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",.6,.53,749,"",,,,"*",2.7,.71,4258,"",9.8,.66,14134,"",.4,.34,274,"",.1,.35,66,"",6.6,.63,9128,"",,,,"*",,,,"*",2,.82,3538,"",,,,"*",1.8,.68,2720,"",24,,34867,"*"
"1999","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",9,.4,7917,"",,,,"*",4.2,.39,3586,"",13.3,.4,11561,"",24.2,.38,20251,"",16.3,.38,13616,"",18.7,.38,15706,"",14.9,.39,12752,"",18.3,.38,15410,"",15.4,.39,13327,"",5.3,.4,4686,"",5.3,.4,4713,"",144.9,,123525,"*"
"1999","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.6,.39,539,"",,,,"*",.4,.37,342,"",1.2,.4,1071,"",2.4,.39,2095,"",1.4,.38,1141,"",2.2,.36,1767,"",1.9,.38,1573,"",2.2,.37,1801,"",0,.4,16,"",,,,"*",0,.41,24,"",12.3,,10369,"*"
"1999","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"*",,,,"*",,,,"*",.1,.36,57,"",.1,.37,103,"",.1,.37,47,"",2.3,.38,1969,"",1.5,.39,1268,"",2.9,.39,2459,"",,,,"",,,,"",,,,"",7,,5903,"*"
"1999","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",2.4,.4,2135,"",,,,"*",1.7,.38,1456,"",1.4,.41,1311,"",3.3,.4,2863,"",1.8,.39,1542,"",2.9,.37,2361,"",2.7,.37,2171,"",2.2,.38,1787,"",.1,.4,62,"",,,,"*",.1,.4,79,"",18.6,,15767,"*"
"1999","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,.41,3,"",0,.37,6,"",0,.38,5,"",0,.38,7,"",,,,"",,,,"",,,,"",0,,21,"*"
"1999","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*",,,,"*",,,,"*",.2,.4,197,"",.4,.39,351,"",.2,.38,194,"",1.2,.39,995,"",.6,.4,539,"",1.5,.4,1298,"",,,,"*",,,,"*",,,,"*",4.1,,3574,"*"
"1999","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",2.8,.4,2470,"",,,,"*",.7,.4,645,"",3.8,.39,3190,"",5.9,.38,4954,"",3.8,.37,3090,"",3,.39,2582,"",1.8,.38,1567,"",4.2,.39,3646,"",,,,"*",,,,"*",,,,"*",26,,22144,"*"
"1999","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",,,,"*",,,,"*",,,,"*",.1,.4,114,"",.4,.4,335,"",.1,.39,125,"",0,.38,22,"",0,.35,18,"",0,.38,17,"",,,,"*",,,,"*",,,,"*",.6,,631,"*"
"1999","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",1.6,.39,1372,"",,,,"*",1.6,.38,1349,"",1.3,.4,1137,"",3.2,.39,2819,"",1.4,.39,1207,"",1.1,.37,932,"",1.1,.36,842,"",.7,.39,576,"",.3,.4,259,"",,,,"*",.6,.41,539,"",12.9,,11032,"*"
"1999","W","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",,,,"",.2,.83,425,"",1.5,.8,2653,"",.1,.61,132,"",.2,.76,415,"",3.2,.84,5891,"",8.8,.86,16757,"",.7,.79,1202,"",.5,.78,790,"",,,,"*",,,,"*",15.2,,28265,"*"
"1999","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",3.7,.7,5694,"",,,,"*",5.5,.71,8645,"",6.2,.8,10799,"",3.8,.86,7198,"",1.1,.79,1998,"",4.4,.79,7711,"",4,.85,7581,"",5.8,.84,10815,"",3.3,.85,6139,"",1.8,.89,3590,"",2.3,.94,4763,"",41.9,,74933,"*"
"1999","W","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1999","W","GRND","ROCK","UNSP. POP GROUP","UPOP",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
