"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"1994","O","GRND","FLAT","FLATHEAD SOLE","FSOL",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.4,.34,314,"",.9,.34,641,"",,,,"*",,,,"",,,,"",1.3,,955,"*"
"1994","O","GRND","FLAT","PACIFIC SANDDAB","PDAB",40.6,.29,25677,"",22.5,.3,14859,"",40.9,.3,26662,"",30.5,.29,19458,"",13.7,.31,9296,"",17.4,.31,11930,"",9,.32,6332,"",34.2,.29,21497,"",31.6,.31,21628,"",42.2,.29,27035,"",96.5,.29,60864,"",137.8,.28,85290,"",516.9,,330528,""
"1994","O","GRND","FLAT","PETRALE SOLE","PTRL",139.3,.75,231672,"",57.1,.75,94230,"",36.2,.78,61965,"",15.5,.8,27413,"",43.1,.79,74816,"",31,.82,55979,"",16.8,.83,30734,"",41.2,.81,73905,"",36.9,.84,68394,"",31.7,.85,59511,"",15.3,.93,31280,"",151.6,.89,298165,"",615.7,,1108064,""
"1994","O","GRND","FLAT","REX SOLE","REX",45.5,.29,28934,"",16,.28,9754,"",19.4,.33,13982,"",12.5,.3,8406,"",17.7,.28,10913,"",20,.3,13308,"",17.2,.29,11116,"",24.6,.3,16128,"",18.3,.33,13165,"",16.9,.32,11990,"",4.9,.31,3285,"",6.4,.31,4360,"",219.4,,145341,""
"1994","O","GRND","FLAT","ROCK SOLE","RSOL",,,,"",,,,"",,,,"*",.1,.34,41,"",.2,.36,133,"",,,,"*",.9,.33,650,"",1.8,.31,1240,"",.7,.29,445,"",0,.33,17,"",,,,"*",,,,"*",3.7,,2526,"*"
"1994","O","GRND","FLAT","SAND SOLE","SSOL",1.2,.74,1943,"",,,,"*",5.1,.74,8226,"",8.6,.74,14004,"",11.9,.74,19523,"",36.4,.74,59568,"",53.5,.74,86754,"",37.4,.73,60274,"",18.2,.74,29842,"",13.4,.74,21710,"",,,,"*",,,,"",185.7,,301844,"*"
"1994","O","GRND","FLAT","STARRY FLOUNDER","STRY",.2,.27,126,"",0,.64,16,"",1.5,.32,1030,"",1.2,.32,826,"",2.3,.31,1614,"",10.9,.32,7714,"",16.2,.33,11631,"",12.5,.32,8786,"",7.4,.32,5118,"",10.5,.32,7409,"",,,,"*",,,,"",62.7,,44270,"*"
"1994","O","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",,,,"",,,,"",,,,"*",1.3,.09,268,"",.6,.01,15,"",.3,.02,10,"",.9,.1,186,"",.1,.13,33,"",48.7,.08,8148,"",4.4,.02,203,"",,,,"*",56.3,,8863,"*"
"1994","O","GRND","MGRN","UNSP. GRENADIERS","GRDR",20.6,.12,5244,"",18.7,.12,4749,"",29.2,.13,8386,"",33.8,.13,9547,"",67.1,.13,18821,"",95.1,.13,26846,"",21.9,.13,6368,"",41.1,.11,10174,"",35.8,.14,10922,"",23.4,.14,7087,"",10.6,.14,3316,"",1.6,.14,475,"",398.9,,111935,""
"1994","O","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","GRND","MGRN","SOUPFIN SHARK","SSRK",.2,.8,396,"",.2,.65,304,"",.1,.41,101,"",,,,"*",.1,.94,116,"",.3,.4,306,"",.1,.62,89,"",0,.53,53,"",,,,"*",.1,1,118,"",,,,"*",,,,"*",1.1,,1483,"*"
"1994","O","GRND","MGRN","UNSP. SKATE","USKT",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.3,.23,165,"",1.1,.23,562,"",2.8,.25,1549,"",.8,.25,464,"",1.5,.31,1008,"",,,,"*",.9,.11,229,"",7.4,,3977,"*"
"1994","O","GRND","ROCK","AURORA ROCKFISH","ARRA",1.5,.29,953,"",1.2,.3,794,"",2.4,.3,1561,"",1.1,.29,728,"",2,.3,1300,"",2,.31,1352,"",1.3,.32,908,"",.9,.32,668,"",1.2,.35,945,"",.5,.35,365,"",.6,.29,410,"",.3,.33,257,"",15,,10241,""
"1994","O","GRND","ROCK","BANK ROCKFISH","BANK",.9,.31,598,"",.6,.31,426,"",1.5,.34,1133,"",1.3,.29,830,"",1.8,.3,1234,"",1.1,.32,754,"",1.1,.31,724,"",1.1,.31,745,"",1.3,.34,960,"",1.4,.32,1003,"",1.1,.25,585,"",.7,.31,487,"",13.9,,9479,""
"1994","O","GRND","ROCK","BOCACCIO","BCAC",4.9,.32,3499,"",4.9,.32,3397,"",6.2,.35,4835,"",12.9,.35,9859,"",14.7,.34,10959,"",23,.34,16975,"",16.7,.39,14518,"",16.2,.42,14970,"",9.9,.38,8193,"",4.1,.39,3482,"",5.4,.36,4320,"",8.7,.36,6883,"",127.6,,101890,""
"1994","O","GRND","ROCK","BLACK ROCKFISH","BLCK",3,.5,3347,"",2.1,.43,1948,"",5.3,.48,5690,"",6.2,.47,6461,"",3.8,.69,5776,"",4.3,.8,7512,"",13.3,.47,13762,"",18.4,.57,23288,"",2.7,.82,4854,"",15,.48,15721,"",6.2,.54,7306,"",,,,"*",80.3,,95665,"*"
"1994","O","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",1.1,.33,797,"",.9,.33,624,"",1.2,.35,906,"",.2,.33,126,"",.1,.35,72,"",.1,.35,95,"",.4,.35,274,"",.1,.32,104,"",.2,.35,116,"",,,,"*",.1,.36,93,"",,,,"",4.4,,3207,"*"
"1994","O","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",.5,.37,388,"",.5,.46,476,"",1.3,.5,1418,"",5.5,.38,4685,"",12.9,.42,11788,"",21.5,.44,20742,"",14.8,.46,14905,"",22.2,.41,19965,"",7.1,.44,6886,"",5.8,.42,5359,"",1.5,.4,1313,"",,,,"*",93.6,,87925,"*"
"1994","O","GRND","ROCK","BLUE ROCKFISH","BLUR",4.6,.5,5046,"",3.3,.43,3171,"",9.3,.48,9824,"",1.9,.41,1695,"",.3,.63,451,"",.3,.7,519,"",.2,.75,279,"",.6,.78,950,"",.1,.8,210,"",,,,"*",,,,"*",,,,"*",20.6,,22145,"*"
"1994","O","GRND","ROCK","CHINA ROCKFISH","CHNA",,,,"",,,,"",,,,"",.7,.47,728,"",.5,.7,726,"",.5,.82,936,"",.6,.77,1091,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",2.3,,3481,"*"
"1994","O","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1.5,.32,1067,"",2.1,.31,1447,"",3,.35,2338,"",2.1,.29,1350,"",3.6,.3,2404,"",.9,.28,568,"",.4,.34,331,"",.4,.33,258,"",.2,.29,133,"",1.6,.34,1233,"",1.1,.36,892,"",1.7,.36,1329,"",18.6,,13350,""
"1994","O","GRND","ROCK","CANARY ROCKFISH","CNRY",72.8,.36,58561,"",59.9,.35,46189,"",107.4,.39,92241,"",60.5,.38,50393,"",65.3,.36,51535,"",108.2,.36,85691,"",74.5,.35,57760,"",77.1,.39,66060,"",59.8,.37,48589,"",34.9,.35,27249,"",7,.35,5424,"",11.1,.36,8726,"",738.5,,598418,""
"1994","O","GRND","ROCK","COPPER ROCKFISH","COPP",,,,"*",,,,"*",,,,"*",.5,.45,528,"",.2,.68,283,"",.2,.79,348,"",.1,.74,130,"",.3,.81,577,"",.1,.82,126,"",,,,"",,,,"",,,,"",1.4,,1992,"*"
"1994","O","GRND","ROCK","COWCOD ROCKFISH","CWCD",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,.24,61,"",.1,.22,66,"",.1,.21,40,"",,,,"",,,,"",,,,"",.3,,167,""
"1994","O","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",69.8,.31,46975,"",50.1,.3,33278,"",76.6,.31,53084,"",52.9,.29,33948,"",68.1,.31,46280,"",53.7,.32,37719,"",35.9,.3,24003,"",31.1,.31,21481,"",34.1,.33,24939,"",47.4,.33,34799,"",12.5,.34,9352,"",18,.34,13716,"",550.2,,379574,""
"1994","O","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",1,.3,686,"",2.2,.31,1497,"",.9,.28,544,"",.7,.27,432,"",2.3,.23,1196,"",.7,.28,455,"",1.1,.32,790,"",.5,.29,303,"",.5,.29,309,"",.4,.31,308,"",.8,.36,600,"",.7,.36,581,"",11.8,,7701,""
"1994","O","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",10.8,.21,4967,"",8,.24,4133,"",9.1,.25,4982,"",9.9,.24,5180,"",17.3,.22,8556,"",18.5,.24,9876,"",18,.25,10085,"",15.9,.25,8767,"",15.2,.24,7927,"",13.7,.26,7715,"",2.6,.28,1589,"",2,.32,1387,"",141,,75164,""
"1994","O","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",235.1,.49,254227,"",214,.52,243222,"",326.8,.56,404307,"",313.7,.62,425818,"",402.7,.81,722747,"",402.8,.8,710822,"",107.5,.79,188441,"",111.8,.83,203773,"",111.7,.92,227710,"",101,.93,207761,"",35.8,.96,76047,"",5.3,.95,11113,"",2368.2,,3675988,""
"1994","O","GRND","ROCK","PYGMY ROCKFISH","PGMY",.1,.18,47,"",.1,.22,48,"",.1,.23,46,"",.3,.24,140,"",.7,.21,350,"",.1,.23,67,"",.1,.21,69,"",.1,.22,64,"",.2,.2,109,"",6.2,.21,2850,"",1.4,.22,662,"",.7,.21,345,"",10.1,,4797,""
"1994","O","GRND","ROCK","PACIFIC OCEAN PERCH","POP",31.6,.31,21257,"",25.2,.31,17227,"",45.1,.32,31985,"",39.2,.33,28109,"",54.6,.33,39783,"",73.6,.33,53953,"",68.4,.33,50339,"",63.5,.34,47119,"",55.4,.35,42880,"",34.3,.35,26434,"",3.3,.35,2497,"",8.8,.36,6902,"",503,,368485,""
"1994","O","GRND","ROCK","GEN. SHELF/SLOPE RF","POP1",1.3,.23,652,"",.4,.25,192,"",.5,.28,335,"",1.2,.2,535,"",5.8,.25,3152,"",17.2,.24,8933,"",3.9,.18,1554,"",8.8,.19,3671,"",4.3,.23,2131,"",6.2,.24,3238,"",1.3,.02,54,"",,,,"*",50.9,,24447,"*"
"1994","O","GRND","ROCK","NOM. POP","POP2",9.7,.33,6991,"",8.2,.32,5744,"",11.5,.33,8368,"",12.1,.34,8989,"",8,.35,6082,"",19.7,.34,14842,"",19.4,.33,14162,"",15.1,.33,11040,"",7.2,.35,5554,"",6.7,.35,5089,"",.1,.01,2,"",,,,"",117.7,,86863,""
"1994","O","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"",,,,"",,,,"",.2,.47,183,"",.1,.68,125,"",.1,.8,157,"",.1,.77,140,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",.5,,605,"*"
"1994","O","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.9,.3,624,"",1.3,.32,935,"",2.3,.37,1853,"",2,.34,1537,"",8.2,.38,6902,"",5,.4,4395,"",4.8,.36,3771,"",3.7,.37,2998,"",4.1,.41,3718,"",4.7,.42,4348,"",.7,.32,478,"",.4,.35,286,"",38.1,,31845,""
"1994","O","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",14.7,.26,8374,"",7.4,.28,4577,"",14.2,.28,8892,"",25.5,.25,13962,"",27.4,.24,14712,"",45.8,.26,26169,"",79.1,.28,48089,"",64.9,.28,40154,"",55.3,.28,34143,"",34.8,.28,21230,"",8.6,.26,4960,"",4.5,.31,3058,"",382.2,,228320,""
"1994","O","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",9.7,.32,6763,"",6.1,.32,4327,"",10.6,.35,8104,"",13.7,.34,10409,"",27.2,.36,21678,"",19.4,.35,15185,"",6.9,.32,4842,"",5.9,.33,4292,"",9.6,.39,8196,"",7.5,.41,6742,"",.2,.35,183,"",.9,.33,677,"",117.7,,91398,""
"1994","O","GRND","ROCK","ROSY ROCKFISH","ROSY",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",2.1,.21,949,"",1.6,.23,799,"",2.5,.24,1334,"",2.6,.24,1383,"",8.2,.21,3795,"",2,.24,1041,"",3.1,.23,1602,"",3,.24,1556,"",3.7,.22,1747,"",6.5,.21,3058,"",1.5,.22,723,"",.7,.22,360,"",37.5,,18347,""
"1994","O","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",16.3,.18,6649,"",6.9,.22,3299,"",11.5,.23,5834,"",.1,.23,61,"",.2,.22,102,"",.2,.24,115,"",.9,.21,435,"",.7,.22,359,"",1.6,.2,701,"",,,,"",,,,"",,,,"",38.4,,17555,""
"1994","O","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",15.1,.22,7489,"",10.8,.25,5907,"",15.6,.26,8964,"",26.3,.24,14126,"",34.1,.23,17662,"",50.7,.25,28198,"",32.6,.25,17867,"",32.1,.25,17553,"",36.8,.23,18857,"",23.8,.24,12792,"",5.8,.24,2994,"",2.9,.27,1750,"",286.6,,154159,""
"1994","O","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",5.9,.33,4290,"",6.2,.32,4381,"",5,.34,3732,"",6.9,.35,5244,"",7.2,.35,5547,"",8.1,.35,6185,"",12.8,.36,10191,"",7.1,.35,5524,"",8,.36,6336,"",10.4,.36,8328,"",1.5,.37,1191,"",2.5,.35,1977,"",81.6,,62926,""
"1994","O","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",10.8,.29,6943,"",8.1,.29,5248,"",15.5,.29,10102,"",11.3,.29,7132,"",15.2,.28,9519,"",11.5,.32,8027,"",10.6,.27,6220,"",10.3,.28,6400,"",15.8,.28,9602,"",9.1,.24,4810,"",5.3,.22,2633,"",2.4,.26,1395,"",125.9,,78031,""
"1994","O","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",6.8,.33,4951,"",5.2,.33,3789,"",7.1,.34,5340,"",3,.31,2070,"",3.9,.35,3035,"",4.2,.34,3105,"",1.7,.35,1264,"",1.1,.34,789,"",1.3,.41,1157,"",3.4,.39,2893,"",.5,.36,432,"",.8,.36,602,"",39,,29427,""
"1994","O","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",135.6,.49,145950,"",139,.51,156957,"",205.6,.56,253161,"",143.6,.61,192679,"",199.7,.82,360660,"",192.9,.8,340176,"",82.8,.8,146020,"",86.3,.84,159347,"",86.1,.93,177036,"",100,.94,206841,"",38.9,.95,81350,"",5.6,.91,11294,"",1416.1,,2231471,""
"1994","O","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",.2,.21,75,"",.2,.23,83,"",.5,.23,241,"",.4,.23,226,"",.9,.21,419,"",.3,.23,155,"",.4,.2,188,"",.9,.21,426,"",.9,.2,404,"",4,.21,1840,"",.9,.21,422,"",.5,.21,226,"",10.1,,4705,""
"1994","O","GRND","ROCK","THORNYHEADS (MIXED)","THDS",17.6,.48,18466,"",15.6,.5,17276,"",16.1,.54,19109,"",34.3,.61,45710,"",61.9,.82,111211,"",79.2,.79,137216,"",13,.78,22300,"",8.6,.81,15507,"",7.5,.89,14764,"",7.8,.9,15570,"",.3,1,613,"",.1,.85,253,"",262,,417995,""
"1994","O","GRND","ROCK","TIGER ROCKFISH","TIGR",.1,.41,46,"",0,.41,31,"",.1,.46,65,"",,,,"",,,,"",,,,"",.1,.36,95,"",.2,.42,150,"",.1,.41,60,"",0,.35,20,"",0,.33,2,"",0,.36,7,"",.6,,476,""
"1994","O","GRND","ROCK","UNSP. ROCKFISH","URCK",37.6,.35,29157,"",18.3,.36,14450,"",25.8,.41,23336,"",42.7,.36,33410,"",30.5,.42,28010,"",59.5,.41,53564,"",27.9,.38,23429,"",24.5,.38,20541,"",8.9,.46,8973,"",7.5,.35,5806,"",.6,.47,649,"",2.3,.44,2232,"",286.1,,243557,""
"1994","O","GRND","ROCK","VERMILION ROCKFISH","VRML",.3,.5,371,"",.3,.41,231,"",.6,.47,637,"",.3,.47,355,"",.2,.7,354,"",.3,.82,456,"",.3,.79,514,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",2.3,,2918,"*"
"1994","O","GRND","ROCK","WIDOW ROCKFISH","WDOW",417.4,.3,274290,"",321.1,.29,206263,"",377.6,.3,253111,"",232.3,.32,161705,"",351.4,.31,242894,"",373,.31,257910,"",477.4,.31,328279,"",480.6,.31,331224,"",418.9,.32,299061,"",368.9,.32,260166,"",215.3,.33,154927,"",9.2,.33,6689,"",4043.1,,2776519,""
"1994","O","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",57.8,.3,38096,"",38.6,.3,25322,"",22,.32,15517,"",35.6,.32,25139,"",39.5,.32,27831,"",20.9,.32,14592,"",38,.32,26808,"",36.1,.32,25405,"",22,.33,15774,"",15.2,.32,10885,"",52.7,.32,37713,"",.9,.33,620,"",379.3,,263702,""
"1994","O","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",8.7,.32,6205,"",9.3,.31,6468,"",10.4,.34,7873,"",12.8,.47,13326,"",7.7,.45,7717,"",10.3,.46,10315,"",12,.38,9960,"",12.8,.49,13727,"",8.7,.41,7906,"",6.9,.38,5724,"",1.5,.39,1274,"",1.6,.37,1308,"",102.7,,91803,""
"1994","O","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",18.9,.31,13089,"",10.2,.3,6835,"",24.9,.32,17282,"",28.5,.28,17891,"",39.1,.3,25626,"",24.4,.32,17207,"",19.6,.31,13528,"",20,.32,13968,"",23.4,.35,18079,"",15.3,.32,10736,"",2.1,.36,1638,"",6.5,.32,4630,"",232.9,,160509,""
"1994","O","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",11.2,.34,8319,"",2.2,.34,1635,"",14.5,.34,10998,"",44.5,.34,33762,"",59,.31,40799,"",91,.34,68159,"",72.9,.32,50798,"",27.7,.33,20173,"",4.3,.37,3557,"",9.6,.36,7561,"",1.1,.34,783,"",.3,.36,218,"",338.3,,246762,""
"1994","O","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",312.1,.33,225753,"",258.7,.32,184602,"",334.7,.34,248782,"",286.2,.35,217789,"",278.9,.34,207940,"",301.6,.34,226202,"",327.7,.34,245335,"",278.4,.34,210203,"",201.8,.36,158765,"",209.5,.35,163370,"",34,.36,27026,"",36.8,.36,28987,"",2860.4,,2144754,""
"1994","O","GRND","ROND","CABEZON","CBZN",.1,.12,25,"",,,,"*",.1,.38,87,"",.1,.5,73,"",.3,.46,256,"",1,.17,356,"",.9,.42,845,"",1.9,.34,1396,"",1.2,.4,1019,"",1,.33,747,"",.3,.4,293,"",,,,"*",6.9,,5097,"*"
"1994","O","GRND","ROND","NOM. KELP GREENLING","KGL1",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,2.37,218,"",,,,"*",,,,"*",,,,"",,,,"",0,,218,"*"
"1994","O","GRND","ROND","LINGCOD","LCOD",94,.37,75691,"",32.9,.42,30390,"",54.7,.44,52856,"",49.9,.44,48642,"",94.5,.4,82658,"",89.1,.42,81746,"",105.6,.38,89140,"",167.7,.39,142442,"",90.3,.39,77853,"",65.3,.42,60042,"",9,.44,8690,"",6.2,.39,5279,"",859.2,,755429,""
"1994","O","GRND","ROND","PACIFIC COD","PCOD",21.2,.34,15844,"",5.2,.34,3921,"",6.6,.34,4924,"",9.5,.34,7104,"",17,.34,12724,"",31.4,.34,23760,"",28.7,.34,21510,"",32.9,.34,24871,"",7.1,.35,5458,"",10,.35,7792,"",.2,.36,172,"",.7,.35,549,"",170.5,,128629,""
"1994","O","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1994","O","GRND","ROND","PACIFIC WHITING","PWHT",,,,"",,,,"",,,,"*",360.6,.03,23671,"",7232,.03,444254,"",11325.8,.03,681094,"",11756.7,.03,720483,"",15865.1,.03,978039,"",6844.2,.03,455597,"",8562.3,.04,723001,"",3169.5,.04,271520,"",,,,"",65116.2,,4297659,"*"
"1994","O","GRND","ROND","SABLEFISH","SABL",146.4,.5,161364,"",124.4,.53,146236,"",206.2,.58,262387,"",220.2,.77,372710,"",1336.1,1.15,3397134,"",714.2,1.11,1740892,"",144.2,.82,259373,"",162.6,1.07,383880,"",134.4,1.1,326845,"",128.8,1.09,310281,"",51.8,1.06,120857,"",,,,"",3369.3,,7481959,""
"1994","O","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","HMSP","TUNA","ALBACORE","ALBC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",35.8,.83,65750,"",1034,.79,1797541,"",642.1,.8,1132385,"",387,.81,694750,"",16.1,.84,29749,"",,,,"",2115,,3720175,"*"
"1994","O","OTHR","....","CALIFORNIA HALIBUT","CHLB",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","....","EULACHON","EULC",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"1994","O","OTHR","....","MISC. FISH","MSC2",,,,"",.1,.84,139,"",.6,.85,1188,"",,,,"*",,,,"*",.1,1.08,296,"",.2,.81,347,"",.2,1.41,647,"",.3,1.28,905,"",.1,.92,258,"",,,,"*",,,,"*",1.6,,3780,"*"
"1994","O","OTHR","....","UNSP. OCTOPUS","OCTP",.8,.81,1382,"",.6,.49,615,"",.7,.73,1167,"",.3,.44,307,"",.6,.67,815,"",.5,.77,911,"",.2,1.08,577,"",.3,.6,362,"",.1,1.03,244,"",.1,.46,145,"",,,,"*",.1,.52,79,"",4.3,,6604,"*"
"1994","O","OTHR","....","OTHER SHARK","OSRK",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","....","PACIFIC HALIBUT","PHLB",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",20.4,2.36,105756,"",3.7,2.36,19064,"",,,,"*",,,,"",,,,"",,,,"",24.1,,124820,"*"
"1994","O","OTHR","....","PACIFIC HERRING","PHRG",,,,"",3.2,.37,2608,"",,,,"*",,,,"",,,,"*",1,0,0,"",2.2,.05,240,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",6.4,,2848,"*"
"1994","O","OTHR","....","UNSP. SCULPIN","SCLP",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"*",,,,"*",,,,"*",21,.21,9573,"",86.6,.18,35294,"",8.8,.16,3113,"",.7,.14,235,"",.4,.13,111,"",0,.03,3,"",,,,"*",,,,"",117.5,,48329,"*"
"1994","O","OTHR","....","UNSP. SMELT","SMLT",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","....","UNSP. HAGFISH","UHAG",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","....","WOLF EEL","WEEL",,,,"",,,,"",0,.6,31,"",.1,.83,97,"",.2,.38,161,"",.5,.23,231,"",.3,.24,146,"",.3,.3,196,"",0,.32,22,"",0,.29,20,"",,,,"*",,,,"*",1.4,,904,"*"
"1994","O","OTHR","ECHN","OTHER SEA URCHINS","OURC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",59,.45,58775,"",13,.62,17795,"",,,,"*",,,,"*",,,,"*",72,,76570,"*"
"1994","O","OTHR","ECHN","RED SEA URCHIN","RURC",81.1,1.01,180846,"",81.3,1.08,193456,"",106.8,.91,214186,"",,,,"*",68.5,.56,85207,"",66.5,.56,81895,"",77.8,.47,80035,"",52.2,.58,66741,"",82.4,.47,84797,"",46.1,.69,70324,"",45.7,1.13,113685,"",27.8,1.21,74162,"",736.2,,1245334,"*"
"1994","O","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"1994","O","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","MLSK","UNSP. MOLLUSKS","UMSK",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","O","OTHR","STRG","GREEN STURGEON","GSTG",,,,"*",,,,"",,,,"*",,,,"*",.4,1.01,891,"",.7,1.1,1787,"",.2,.57,221,"",,,,"*",.1,1.1,265,"",1.5,.44,1434,"",,,,"*",,,,"",2.9,,4598,"*"
